,countriesAndTerritories,cases,deaths,dateRep,popData2019
46311,Qatar,224,1,19/09/2020,2832071.0
46312,Qatar,244,0,18/09/2020,2832071.0
46313,Qatar,235,0,17/09/2020,2832071.0
46314,Qatar,239,1,16/09/2020,2832071.0
46315,Qatar,235,2,15/09/2020,2832071.0
46316,Qatar,217,0,14/09/2020,2832071.0
46317,Qatar,236,0,13/09/2020,2832071.0
46318,Qatar,235,0,12/09/2020,2832071.0
46319,Qatar,206,0,11/09/2020,2832071.0
46320,Qatar,267,0,10/09/2020,2832071.0
46321,Qatar,231,0,09/09/2020,2832071.0
46322,Qatar,253,2,08/09/2020,2832071.0
46323,Qatar,231,1,07/09/2020,2832071.0
46324,Qatar,227,1,06/09/2020,2832071.0
46325,Qatar,217,0,05/09/2020,2832071.0
46326,Qatar,214,2,04/09/2020,2832071.0
46327,Qatar,212,1,03/09/2020,2832071.0
46328,Qatar,216,1,02/09/2020,2832071.0
46329,Qatar,203,0,01/09/2020,2832071.0
46330,Qatar,168,1,31/08/2020,2832071.0
46331,Qatar,211,0,30/08/2020,2832071.0
46332,Qatar,208,1,29/08/2020,2832071.0
46333,Qatar,246,1,28/08/2020,2832071.0
46334,Qatar,244,0,27/08/2020,2832071.0
46335,Qatar,232,0,26/08/2020,2832071.0
46336,Qatar,258,1,25/08/2020,2832071.0
46337,Qatar,243,0,24/08/2020,2832071.0
46338,Qatar,284,0,23/08/2020,2832071.0
46339,Qatar,257,0,22/08/2020,2832071.0
46340,Qatar,268,0,21/08/2020,2832071.0
46341,Qatar,295,0,20/08/2020,2832071.0
46342,Qatar,293,0,19/08/2020,2832071.0
46343,Qatar,288,0,18/08/2020,2832071.0
46344,Qatar,271,1,17/08/2020,2832071.0
46345,Qatar,277,2,16/08/2020,2832071.0
46346,Qatar,251,0,15/08/2020,2832071.0
46347,Qatar,343,0,14/08/2020,2832071.0
46348,Qatar,292,2,13/08/2020,2832071.0
46349,Qatar,384,0,12/08/2020,2832071.0
46350,Qatar,315,4,11/08/2020,2832071.0
46351,Qatar,297,2,10/08/2020,2832071.0
46352,Qatar,267,2,09/08/2020,2832071.0
46353,Qatar,291,2,08/08/2020,2832071.0
46354,Qatar,287,0,07/08/2020,2832071.0
46355,Qatar,267,1,06/08/2020,2832071.0
46356,Qatar,216,0,05/08/2020,2832071.0
46357,Qatar,215,0,04/08/2020,2832071.0
46358,Qatar,196,3,03/08/2020,2832071.0
46359,Qatar,216,0,02/08/2020,2832071.0
46360,Qatar,235,3,01/08/2020,2832071.0
46361,Qatar,307,2,31/07/2020,2832071.0
46362,Qatar,273,2,30/07/2020,2832071.0
46363,Qatar,283,2,29/07/2020,2832071.0
46364,Qatar,292,0,28/07/2020,2832071.0
46365,Qatar,269,1,27/07/2020,2832071.0
46366,Qatar,398,0,26/07/2020,2832071.0
46367,Qatar,394,0,25/07/2020,2832071.0
46368,Qatar,373,1,24/07/2020,2832071.0
46369,Qatar,441,3,23/07/2020,2832071.0
46370,Qatar,393,1,22/07/2020,2832071.0
46371,Qatar,389,2,21/07/2020,2832071.0
46372,Qatar,340,3,20/07/2020,2832071.0
46373,Qatar,410,1,19/07/2020,2832071.0
46374,Qatar,451,1,18/07/2020,2832071.0
46375,Qatar,464,1,17/07/2020,2832071.0
46376,Qatar,450,1,16/07/2020,2832071.0
46377,Qatar,517,1,15/07/2020,2832071.0
46378,Qatar,418,2,14/07/2020,2832071.0
46379,Qatar,470,1,13/07/2020,2832071.0
46380,Qatar,498,0,12/07/2020,2832071.0
46381,Qatar,520,4,11/07/2020,2832071.0
46382,Qatar,557,4,10/07/2020,2832071.0
46383,Qatar,608,4,09/07/2020,2832071.0
46384,Qatar,600,1,08/07/2020,2832071.0
46385,Qatar,546,5,07/07/2020,2832071.0
46386,Qatar,616,5,06/07/2020,2832071.0
46387,Qatar,530,2,05/07/2020,2832071.0
46388,Qatar,756,3,04/07/2020,2832071.0
46389,Qatar,894,3,03/07/2020,2832071.0
46390,Qatar,915,2,02/07/2020,2832071.0
46391,Qatar,982,0,01/07/2020,2832071.0
46392,Qatar,693,3,30/06/2020,2832071.0
46393,Qatar,750,0,29/06/2020,2832071.0
46394,Qatar,879,1,28/06/2020,2832071.0
46395,Qatar,946,3,27/06/2020,2832071.0
46396,Qatar,1060,2,26/06/2020,2832071.0
46397,Qatar,1199,5,25/06/2020,2832071.0
46398,Qatar,1176,0,24/06/2020,2832071.0
46399,Qatar,1034,1,23/06/2020,2832071.0
46400,Qatar,881,4,22/06/2020,2832071.0
46401,Qatar,1026,1,21/06/2020,2832071.0
46402,Qatar,1021,7,20/06/2020,2832071.0
46403,Qatar,1267,4,19/06/2020,2832071.0
46404,Qatar,1097,2,18/06/2020,2832071.0
46405,Qatar,1201,4,17/06/2020,2832071.0
46406,Qatar,1274,3,16/06/2020,2832071.0
46407,Qatar,1186,3,15/06/2020,2832071.0
46408,Qatar,1828,0,14/06/2020,2832071.0
46409,Qatar,1517,1,13/06/2020,2832071.0
46410,Qatar,1476,3,12/06/2020,2832071.0
46411,Qatar,1716,4,11/06/2020,2832071.0
46412,Qatar,1721,5,10/06/2020,2832071.0
46413,Qatar,1368,3,09/06/2020,2832071.0
46414,Qatar,1595,3,08/06/2020,2832071.0
46415,Qatar,1700,2,07/06/2020,2832071.0
46416,Qatar,1754,4,06/06/2020,2832071.0
46417,Qatar,1581,0,05/06/2020,2832071.0
46418,Qatar,1901,2,04/06/2020,2832071.0
46419,Qatar,1826,3,03/06/2020,2832071.0
46420,Qatar,1523,2,02/06/2020,2832071.0
46421,Qatar,1648,2,01/06/2020,2832071.0
46422,Qatar,2355,0,31/05/2020,2832071.0
46423,Qatar,1993,3,30/05/2020,2832071.0
46424,Qatar,1967,3,29/05/2020,2832071.0
46425,Qatar,1740,2,28/05/2020,2832071.0
46426,Qatar,1742,2,27/05/2020,2832071.0
46427,Qatar,1751,3,26/05/2020,2832071.0
46428,Qatar,1501,2,25/05/2020,2832071.0
46429,Qatar,1732,2,24/05/2020,2832071.0
46430,Qatar,1830,2,23/05/2020,2832071.0
46431,Qatar,1554,1,22/05/2020,2832071.0
46432,Qatar,1491,1,21/05/2020,2832071.0
46433,Qatar,1637,0,20/05/2020,2832071.0
46434,Qatar,1365,0,19/05/2020,2832071.0
46435,Qatar,1632,0,18/05/2020,2832071.0
46436,Qatar,1547,1,17/05/2020,2832071.0
46437,Qatar,1153,0,16/05/2020,2832071.0
46438,Qatar,1733,0,15/05/2020,2832071.0
46439,Qatar,1390,0,14/05/2020,2832071.0
46440,Qatar,1526,0,13/05/2020,2832071.0
46441,Qatar,1103,0,12/05/2020,2832071.0
46442,Qatar,1189,1,11/05/2020,2832071.0
46443,Qatar,1130,1,10/05/2020,2832071.0
46444,Qatar,1311,0,09/05/2020,2832071.0
46445,Qatar,918,0,08/05/2020,2832071.0
46446,Qatar,830,0,07/05/2020,2832071.0
46447,Qatar,951,0,06/05/2020,2832071.0
46448,Qatar,640,0,05/05/2020,2832071.0
46449,Qatar,679,0,04/05/2020,2832071.0
46450,Qatar,776,0,03/05/2020,2832071.0
46451,Qatar,687,2,02/05/2020,2832071.0
46452,Qatar,845,0,01/05/2020,2832071.0
46453,Qatar,643,0,30/04/2020,2832071.0
46454,Qatar,677,0,29/04/2020,2832071.0
46455,Qatar,957,0,28/04/2020,2832071.0
46456,Qatar,929,0,27/04/2020,2832071.0
46457,Qatar,833,0,26/04/2020,2832071.0
46458,Qatar,761,0,25/04/2020,2832071.0
46459,Qatar,623,0,24/04/2020,2832071.0
46460,Qatar,608,1,23/04/2020,2832071.0
46461,Qatar,518,0,22/04/2020,2832071.0
46462,Qatar,567,1,21/04/2020,2832071.0
46463,Qatar,440,0,20/04/2020,2832071.0
46464,Qatar,345,1,19/04/2020,2832071.0
46465,Qatar,560,0,18/04/2020,2832071.0
46466,Qatar,392,0,17/04/2020,2832071.0
46467,Qatar,283,0,16/04/2020,2832071.0
46468,Qatar,197,0,15/04/2020,2832071.0
46469,Qatar,252,0,14/04/2020,2832071.0
46470,Qatar,251,1,13/04/2020,2832071.0
46471,Qatar,216,0,12/04/2020,2832071.0
46472,Qatar,136,0,11/04/2020,2832071.0
46473,Qatar,166,0,10/04/2020,2832071.0
46474,Qatar,153,0,09/04/2020,2832071.0
46475,Qatar,225,2,08/04/2020,2832071.0
46476,Qatar,228,0,07/04/2020,2832071.0
46477,Qatar,279,1,06/04/2020,2832071.0
46478,Qatar,376,0,05/04/2020,2832071.0
46479,Qatar,0,0,04/04/2020,2832071.0
46480,Qatar,114,1,03/04/2020,2832071.0
46481,Qatar,54,0,02/04/2020,2832071.0
46482,Qatar,88,1,01/04/2020,2832071.0
46483,Qatar,59,0,31/03/2020,2832071.0
46484,Qatar,44,0,30/03/2020,2832071.0
46485,Qatar,28,1,29/03/2020,2832071.0
46486,Qatar,13,0,28/03/2020,2832071.0
46487,Qatar,12,0,27/03/2020,2832071.0
46488,Qatar,11,0,26/03/2020,2832071.0
46489,Qatar,25,0,25/03/2020,2832071.0
46490,Qatar,7,0,24/03/2020,2832071.0
46491,Qatar,13,0,23/03/2020,2832071.0
46492,Qatar,11,0,22/03/2020,2832071.0
46493,Qatar,10,0,21/03/2020,2832071.0
46494,Qatar,8,0,20/03/2020,2832071.0
46495,Qatar,10,0,19/03/2020,2832071.0
46496,Qatar,3,0,18/03/2020,2832071.0
46497,Qatar,38,0,17/03/2020,2832071.0
46498,Qatar,64,0,16/03/2020,2832071.0
46499,Qatar,17,0,15/03/2020,2832071.0
46500,Qatar,58,0,14/03/2020,2832071.0
46501,Qatar,238,0,12/03/2020,2832071.0
46502,Qatar,6,0,11/03/2020,2832071.0
46503,Qatar,3,0,10/03/2020,2832071.0
46504,Qatar,3,0,09/03/2020,2832071.0
46505,Qatar,1,0,08/03/2020,2832071.0
46506,Qatar,3,0,07/03/2020,2832071.0
46507,Qatar,5,0,04/03/2020,2832071.0
46508,Qatar,2,0,02/03/2020,2832071.0
46509,Qatar,1,0,01/03/2020,2832071.0
46510,Qatar,0,0,29/02/2020,2832071.0
46511,Qatar,0,0,28/02/2020,2832071.0
46512,Qatar,0,0,27/02/2020,2832071.0
46513,Qatar,0,0,26/02/2020,2832071.0
46514,Qatar,0,0,25/02/2020,2832071.0
46515,Qatar,0,0,24/02/2020,2832071.0
46516,Qatar,0,0,23/02/2020,2832071.0
46517,Qatar,0,0,22/02/2020,2832071.0
46518,Qatar,0,0,21/02/2020,2832071.0
46519,Qatar,0,0,20/02/2020,2832071.0
46520,Qatar,0,0,19/02/2020,2832071.0
46521,Qatar,0,0,18/02/2020,2832071.0
46522,Qatar,0,0,17/02/2020,2832071.0
46523,Qatar,0,0,16/02/2020,2832071.0
46524,Qatar,0,0,15/02/2020,2832071.0
46525,Qatar,0,0,14/02/2020,2832071.0
46526,Qatar,0,0,13/02/2020,2832071.0
46527,Qatar,0,0,12/02/2020,2832071.0
46528,Qatar,0,0,11/02/2020,2832071.0
46529,Qatar,0,0,10/02/2020,2832071.0
46530,Qatar,0,0,09/02/2020,2832071.0
46531,Qatar,0,0,08/02/2020,2832071.0
46532,Qatar,0,0,07/02/2020,2832071.0
46533,Qatar,0,0,06/02/2020,2832071.0
46534,Qatar,0,0,05/02/2020,2832071.0
46535,Qatar,0,0,04/02/2020,2832071.0
46536,Qatar,0,0,03/02/2020,2832071.0
46537,Qatar,0,0,02/02/2020,2832071.0
46538,Qatar,0,0,01/02/2020,2832071.0
46539,Qatar,0,0,31/01/2020,2832071.0
46540,Qatar,0,0,30/01/2020,2832071.0
46541,Qatar,0,0,29/01/2020,2832071.0
46542,Qatar,0,0,28/01/2020,2832071.0
46543,Qatar,0,0,27/01/2020,2832071.0
46544,Qatar,0,0,26/01/2020,2832071.0
46545,Qatar,0,0,25/01/2020,2832071.0
46546,Qatar,0,0,24/01/2020,2832071.0
46547,Qatar,0,0,23/01/2020,2832071.0
46548,Qatar,0,0,22/01/2020,2832071.0
46549,Qatar,0,0,21/01/2020,2832071.0
46550,Qatar,0,0,20/01/2020,2832071.0
46551,Qatar,0,0,19/01/2020,2832071.0
46552,Qatar,0,0,18/01/2020,2832071.0
46553,Qatar,0,0,17/01/2020,2832071.0
46554,Qatar,0,0,16/01/2020,2832071.0
46555,Qatar,0,0,15/01/2020,2832071.0
46556,Qatar,0,0,14/01/2020,2832071.0
46557,Qatar,0,0,13/01/2020,2832071.0
46558,Qatar,0,0,12/01/2020,2832071.0
46559,Qatar,0,0,11/01/2020,2832071.0
46560,Qatar,0,0,10/01/2020,2832071.0
46561,Qatar,0,0,09/01/2020,2832071.0
46562,Qatar,0,0,08/01/2020,2832071.0
46563,Qatar,0,0,07/01/2020,2832071.0
46564,Qatar,0,0,06/01/2020,2832071.0
46565,Qatar,0,0,05/01/2020,2832071.0
46566,Qatar,0,0,04/01/2020,2832071.0
46567,Qatar,0,0,03/01/2020,2832071.0
46568,Qatar,0,0,02/01/2020,2832071.0
46569,Qatar,0,0,01/01/2020,2832071.0
46570,Qatar,0,0,31/12/2019,2832071.0
46606,Romania,6752,86,09/11/2020,19414458.0
46612,Romania,4041,86,03/11/2020,19414458.0
46613,Romania,5324,99,02/11/2020,19414458.0
46616,Romania,6481,83,30/10/2020,19414458.0
46619,Romania,2844,79,27/10/2020,19414458.0
46620,Romania,3855,73,26/10/2020,19414458.0
46621,Romania,4761,73,25/10/2020,19414458.0
46622,Romania,5028,82,24/10/2020,19414458.0
46623,Romania,4902,98,23/10/2020,19414458.0
46624,Romania,4848,69,22/10/2020,19414458.0
46625,Romania,3400,65,21/10/2020,19414458.0
46626,Romania,2466,59,20/10/2020,19414458.0
46627,Romania,3920,60,19/10/2020,19414458.0
46628,Romania,3952,63,18/10/2020,19414458.0
46629,Romania,4026,75,17/10/2020,19414458.0
46630,Romania,4013,73,16/10/2020,19414458.0
46631,Romania,4016,66,15/10/2020,19414458.0
46632,Romania,3109,68,14/10/2020,19414458.0
46633,Romania,2069,56,13/10/2020,19414458.0
46634,Romania,2880,53,12/10/2020,19414458.0
46635,Romania,3517,59,11/10/2020,19414458.0
46636,Romania,3186,52,10/10/2020,19414458.0
46637,Romania,3130,44,09/10/2020,19414458.0
46638,Romania,2958,82,08/10/2020,19414458.0
46639,Romania,2121,73,07/10/2020,19414458.0
46641,Romania,0,0,05/10/2020,19414458.0
46642,Romania,2064,32,04/10/2020,19414458.0
46643,Romania,2343,53,03/10/2020,19414458.0
46644,Romania,2086,37,02/10/2020,19414458.0
46645,Romania,2158,33,01/10/2020,19414458.0
46646,Romania,1470,44,30/09/2020,19414458.0
46647,Romania,1271,30,29/09/2020,19414458.0
46648,Romania,1438,31,28/09/2020,19414458.0
46649,Romania,1552,54,27/09/2020,19414458.0
46650,Romania,1629,42,26/09/2020,19414458.0
46651,Romania,1639,41,25/09/2020,19414458.0
46652,Romania,1767,47,24/09/2020,19414458.0
46653,Romania,1059,45,23/09/2020,19414458.0
46654,Romania,808,23,22/09/2020,19414458.0
46655,Romania,1231,33,21/09/2020,19414458.0
46656,Romania,1333,42,20/09/2020,19414458.0
46657,Romania,1527,48,19/09/2020,19414458.0
46658,Romania,1679,27,18/09/2020,19414458.0
46659,Romania,1713,49,17/09/2020,19414458.0
46660,Romania,1111,51,16/09/2020,19414458.0
46661,Romania,692,22,15/09/2020,19414458.0
46662,Romania,1109,36,14/09/2020,19414458.0
46663,Romania,1311,27,13/09/2020,19414458.0
46664,Romania,1391,35,12/09/2020,19414458.0
46665,Romania,1380,47,11/09/2020,19414458.0
46666,Romania,1271,51,10/09/2020,19414458.0
46667,Romania,1136,41,09/09/2020,19414458.0
46668,Romania,883,33,08/09/2020,19414458.0
46669,Romania,1150,43,07/09/2020,19414458.0
46670,Romania,1269,38,06/09/2020,19414458.0
46671,Romania,1339,47,05/09/2020,19414458.0
46672,Romania,1365,44,04/09/2020,19414458.0
46673,Romania,1298,40,03/09/2020,19414458.0
46674,Romania,1053,60,02/09/2020,19414458.0
46675,Romania,755,43,01/09/2020,19414458.0
46676,Romania,952,39,31/08/2020,19414458.0
46677,Romania,1365,32,30/08/2020,19414458.0
46678,Romania,1318,48,29/08/2020,19414458.0
46679,Romania,1504,38,28/08/2020,19414458.0
46680,Romania,1256,54,27/08/2020,19414458.0
46681,Romania,1060,58,26/08/2020,19414458.0
46682,Romania,805,37,25/08/2020,19414458.0
46683,Romania,981,39,24/08/2020,19414458.0
46684,Romania,1189,37,23/08/2020,19414458.0
46685,Romania,1392,42,22/08/2020,19414458.0
46686,Romania,1346,48,21/08/2020,19414458.0
46687,Romania,1409,32,20/08/2020,19414458.0
46688,Romania,1014,45,19/08/2020,19414458.0
46689,Romania,733,38,18/08/2020,19414458.0
46690,Romania,1087,37,17/08/2020,19414458.0
46691,Romania,1328,50,16/08/2020,19414458.0
46692,Romania,1415,44,15/08/2020,19414458.0
46693,Romania,1454,53,14/08/2020,19414458.0
46694,Romania,1415,43,13/08/2020,19414458.0
46695,Romania,1215,35,12/08/2020,19414458.0
46696,Romania,779,29,11/08/2020,19414458.0
46697,Romania,1145,41,10/08/2020,19414458.0
46698,Romania,1350,43,09/08/2020,19414458.0
46699,Romania,1378,50,08/08/2020,19414458.0
46700,Romania,1345,45,07/08/2020,19414458.0
46701,Romania,1309,41,06/08/2020,19414458.0
46702,Romania,1232,48,05/08/2020,19414458.0
46703,Romania,823,19,04/08/2020,19414458.0
46704,Romania,1075,34,03/08/2020,19414458.0
46705,Romania,1225,36,02/08/2020,19414458.0
46706,Romania,1295,39,01/08/2020,19414458.0
46707,Romania,1356,35,31/07/2020,19414458.0
46708,Romania,1182,30,30/07/2020,19414458.0
46709,Romania,1151,33,29/07/2020,19414458.0
46710,Romania,1104,19,28/07/2020,19414458.0
46711,Romania,1120,22,27/07/2020,19414458.0
46712,Romania,1284,15,26/07/2020,19414458.0
46713,Romania,1119,24,25/07/2020,19414458.0
46714,Romania,1112,25,24/07/2020,19414458.0
46715,Romania,1030,27,23/07/2020,19414458.0
46716,Romania,994,36,22/07/2020,19414458.0
46717,Romania,681,12,21/07/2020,19414458.0
46718,Romania,767,17,20/07/2020,19414458.0
46719,Romania,889,21,19/07/2020,19414458.0
46720,Romania,799,17,18/07/2020,19414458.0
46721,Romania,777,19,17/07/2020,19414458.0
46722,Romania,641,21,16/07/2020,19414458.0
46723,Romania,637,30,15/07/2020,19414458.0
46724,Romania,413,17,14/07/2020,19414458.0
46725,Romania,456,13,13/07/2020,19414458.0
46726,Romania,698,24,12/07/2020,19414458.0
46727,Romania,592,13,11/07/2020,19414458.0
46728,Romania,614,17,10/07/2020,19414458.0
46729,Romania,555,18,09/07/2020,19414458.0
46730,Romania,397,31,08/07/2020,19414458.0
46731,Romania,250,18,07/07/2020,19414458.0
46732,Romania,391,19,06/07/2020,19414458.0
46733,Romania,416,23,05/07/2020,19414458.0
46734,Romania,420,21,04/07/2020,19414458.0
46735,Romania,450,20,03/07/2020,19414458.0
46736,Romania,326,16,02/07/2020,19414458.0
46737,Romania,388,17,01/07/2020,19414458.0
46738,Romania,269,22,30/06/2020,19414458.0
46739,Romania,291,23,29/06/2020,19414458.0
46740,Romania,325,10,28/06/2020,19414458.0
46741,Romania,411,14,27/06/2020,19414458.0
46742,Romania,460,10,26/06/2020,19414458.0
46743,Romania,321,16,25/06/2020,19414458.0
46744,Romania,214,16,24/06/2020,19414458.0
46745,Romania,246,11,23/06/2020,19414458.0
46746,Romania,315,12,22/06/2020,19414458.0
46747,Romania,330,16,21/06/2020,19414458.0
46748,Romania,320,11,20/06/2020,19414458.0
46749,Romania,320,22,19/06/2020,19414458.0
46750,Romania,345,14,18/06/2020,19414458.0
46751,Romania,250,10,17/06/2020,19414458.0
46752,Romania,166,17,16/06/2020,19414458.0
46753,Romania,320,19,15/06/2020,19414458.0
46754,Romania,275,11,14/06/2020,19414458.0
46755,Romania,222,11,13/06/2020,19414458.0
46756,Romania,237,9,12/06/2020,19414458.0
46757,Romania,196,15,11/06/2020,19414458.0
46758,Romania,145,11,10/06/2020,19414458.0
46759,Romania,125,8,09/06/2020,19414458.0
46760,Romania,189,8,08/06/2020,19414458.0
46761,Romania,187,10,07/06/2020,19414458.0
46762,Romania,196,9,06/06/2020,19414458.0
46763,Romania,238,11,05/06/2020,19414458.0
46764,Romania,152,9,04/06/2020,19414458.0
46765,Romania,119,0,03/06/2020,19414458.0
46766,Romania,141,17,02/06/2020,19414458.0
46767,Romania,124,9,01/06/2020,19414458.0
46768,Romania,151,13,31/05/2020,19414458.0
46769,Romania,191,11,30/05/2020,19414458.0
46770,Romania,197,10,29/05/2020,19414458.0
46771,Romania,165,9,28/05/2020,19414458.0
46772,Romania,146,13,27/05/2020,19414458.0
46773,Romania,213,18,26/05/2020,19414458.0
46774,Romania,213,9,25/05/2020,19414458.0
46775,Romania,145,11,24/05/2020,19414458.0
46776,Romania,127,8,23/05/2020,19414458.0
46777,Romania,198,10,22/05/2020,19414458.0
46778,Romania,196,15,21/05/2020,19414458.0
46779,Romania,155,19,20/05/2020,19414458.0
46780,Romania,165,10,19/05/2020,19414458.0
46781,Romania,167,16,18/05/2020,19414458.0
46782,Romania,267,25,17/05/2020,19414458.0
46783,Romania,190,10,16/05/2020,19414458.0
46784,Romania,245,30,15/05/2020,19414458.0
46785,Romania,224,14,14/05/2020,19414458.0
46786,Romania,190,30,13/05/2020,19414458.0
46787,Romania,226,20,12/05/2020,19414458.0
46788,Romania,231,26,11/05/2020,19414458.0
46789,Romania,320,28,10/05/2020,19414458.0
46790,Romania,312,22,09/05/2020,19414458.0
46791,Romania,392,18,08/05/2020,19414458.0
46792,Romania,270,31,07/05/2020,19414458.0
46793,Romania,325,24,06/05/2020,19414458.0
46794,Romania,349,23,05/05/2020,19414458.0
46795,Romania,431,9,04/05/2020,19414458.0
46796,Romania,165,27,03/05/2020,19414458.0
46797,Romania,327,27,02/05/2020,19414458.0
46798,Romania,262,42,01/05/2020,19414458.0
46799,Romania,362,25,30/04/2020,19414458.0
46800,Romania,277,19,29/04/2020,19414458.0
46801,Romania,303,23,28/04/2020,19414458.0
46802,Romania,401,33,27/04/2020,19414458.0
46803,Romania,218,23,26/04/2020,19414458.0
46804,Romania,321,25,25/04/2020,19414458.0
46805,Romania,386,19,24/04/2020,19414458.0
46806,Romania,468,25,23/04/2020,19414458.0
46807,Romania,306,32,22/04/2020,19414458.0
46808,Romania,190,17,21/04/2020,19414458.0
46809,Romania,328,17,20/04/2020,19414458.0
46810,Romania,351,17,19/04/2020,19414458.0
46811,Romania,360,13,18/04/2020,19414458.0
46812,Romania,491,15,17/04/2020,19414458.0
46813,Romania,337,28,16/04/2020,19414458.0
46814,Romania,246,26,15/04/2020,19414458.0
46815,Romania,333,12,14/04/2020,19414458.0
46816,Romania,310,24,13/04/2020,19414458.0
46817,Romania,523,25,12/04/2020,19414458.0
46818,Romania,265,28,11/04/2020,19414458.0
46819,Romania,441,20,10/04/2020,19414458.0
46820,Romania,344,27,09/04/2020,19414458.0
46821,Romania,360,25,08/04/2020,19414458.0
46822,Romania,193,9,07/04/2020,19414458.0
46823,Romania,251,7,06/04/2020,19414458.0
46824,Romania,430,8,05/04/2020,19414458.0
46825,Romania,445,39,04/04/2020,19414458.0
46826,Romania,278,9,03/04/2020,19414458.0
46827,Romania,215,16,02/04/2020,19414458.0
46828,Romania,293,25,01/04/2020,19414458.0
46829,Romania,192,4,31/03/2020,19414458.0
46830,Romania,308,11,30/03/2020,19414458.0
46831,Romania,160,5,29/03/2020,19414458.0
46832,Romania,263,7,28/03/2020,19414458.0
46833,Romania,123,4,27/03/2020,19414458.0
46834,Romania,144,2,26/03/2020,19414458.0
46835,Romania,186,4,25/03/2020,19414458.0
46836,Romania,143,5,24/03/2020,19414458.0
46837,Romania,66,2,23/03/2020,19414458.0
46838,Romania,59,0,22/03/2020,19414458.0
46839,Romania,31,0,21/03/2020,19414458.0
46840,Romania,17,0,20/03/2020,19414458.0
46841,Romania,43,0,19/03/2020,19414458.0
46842,Romania,33,0,18/03/2020,19414458.0
46843,Romania,45,0,17/03/2020,19414458.0
46844,Romania,26,0,16/03/2020,19414458.0
46845,Romania,24,0,15/03/2020,19414458.0
46846,Romania,25,0,14/03/2020,19414458.0
46847,Romania,19,0,13/03/2020,19414458.0
46848,Romania,20,0,12/03/2020,19414458.0
46849,Romania,8,0,11/03/2020,19414458.0
46850,Romania,2,0,10/03/2020,19414458.0
46851,Romania,2,0,09/03/2020,19414458.0
46852,Romania,6,0,08/03/2020,19414458.0
46853,Romania,1,0,07/03/2020,19414458.0
46854,Romania,2,0,06/03/2020,19414458.0
46855,Romania,1,0,04/03/2020,19414458.0
46856,Romania,0,0,02/03/2020,19414458.0
46857,Romania,0,0,01/03/2020,19414458.0
46858,Romania,2,0,29/02/2020,19414458.0
46859,Romania,0,0,28/02/2020,19414458.0
46860,Romania,1,0,27/02/2020,19414458.0
46861,Romania,0,0,26/02/2020,19414458.0
46862,Romania,0,0,25/02/2020,19414458.0
46863,Romania,0,0,24/02/2020,19414458.0
46864,Romania,0,0,23/02/2020,19414458.0
46865,Romania,0,0,22/02/2020,19414458.0
46866,Romania,0,0,21/02/2020,19414458.0
46867,Romania,0,0,20/02/2020,19414458.0
46868,Romania,0,0,19/02/2020,19414458.0
46869,Romania,0,0,18/02/2020,19414458.0
46870,Romania,0,0,17/02/2020,19414458.0
46871,Romania,0,0,16/02/2020,19414458.0
46872,Romania,0,0,15/02/2020,19414458.0
46873,Romania,0,0,14/02/2020,19414458.0
46874,Romania,0,0,13/02/2020,19414458.0
46875,Romania,0,0,12/02/2020,19414458.0
46876,Romania,0,0,11/02/2020,19414458.0
46877,Romania,0,0,10/02/2020,19414458.0
46878,Romania,0,0,09/02/2020,19414458.0
46879,Romania,0,0,08/02/2020,19414458.0
46880,Romania,0,0,07/02/2020,19414458.0
46881,Romania,0,0,06/02/2020,19414458.0
46882,Romania,0,0,05/02/2020,19414458.0
46883,Romania,0,0,04/02/2020,19414458.0
46884,Romania,0,0,03/02/2020,19414458.0
46885,Romania,0,0,02/02/2020,19414458.0
46886,Romania,0,0,01/02/2020,19414458.0
46887,Romania,0,0,31/01/2020,19414458.0
46888,Romania,0,0,30/01/2020,19414458.0
46889,Romania,0,0,29/01/2020,19414458.0
46890,Romania,0,0,28/01/2020,19414458.0
46891,Romania,0,0,27/01/2020,19414458.0
46892,Romania,0,0,26/01/2020,19414458.0
46893,Romania,0,0,25/01/2020,19414458.0
46894,Romania,0,0,24/01/2020,19414458.0
46895,Romania,0,0,23/01/2020,19414458.0
46896,Romania,0,0,22/01/2020,19414458.0
46897,Romania,0,0,21/01/2020,19414458.0
46898,Romania,0,0,20/01/2020,19414458.0
46899,Romania,0,0,19/01/2020,19414458.0
46900,Romania,0,0,18/01/2020,19414458.0
46901,Romania,0,0,17/01/2020,19414458.0
46902,Romania,0,0,16/01/2020,19414458.0
46903,Romania,0,0,15/01/2020,19414458.0
46904,Romania,0,0,14/01/2020,19414458.0
46905,Romania,0,0,13/01/2020,19414458.0
46906,Romania,0,0,12/01/2020,19414458.0
46907,Romania,0,0,11/01/2020,19414458.0
46908,Romania,0,0,10/01/2020,19414458.0
46909,Romania,0,0,09/01/2020,19414458.0
46910,Romania,0,0,08/01/2020,19414458.0
46911,Romania,0,0,07/01/2020,19414458.0
46912,Romania,0,0,06/01/2020,19414458.0
46913,Romania,0,0,05/01/2020,19414458.0
46914,Romania,0,0,04/01/2020,19414458.0
46915,Romania,0,0,03/01/2020,19414458.0
46916,Romania,0,0,02/01/2020,19414458.0
46917,Romania,0,0,01/01/2020,19414458.0
46918,Romania,0,0,31/12/2019,19414458.0
46995,Russia,8135,61,29/09/2020,145872260.0
46996,Russia,7867,99,28/09/2020,145872260.0
